"mz_10eV","10 ev","mz_20eV","20 ev","mz_40eV","40 ev"
"463.2316","2.00E+1","529.347","2.20E+1","",""
"463.2511","2.50E+1","531.2967","2.40E+1","",""
"463.2983","2.00E+1","534.2672","8.70E+1","",""
"463.7236","2.60E+1","537.3204","2.21E+1","",""
"464.1797","2.20E+1","537.3549","1.02E+2","",""
"464.2274","2.10E+1","539.3086","2.50E+1","",""
"464.2762","2.30E+1","539.3835","2.30E+1","",""
"464.7014","2.40E+1","545.3357","6.70E+1","",""
"464.762","3.60E+1","546.2239","4.70E+1","",""
"465.1712","4.40E+1","548.1675","2.10E+1","",""
"465.4673","2.30E+1","548.2308","7.90E+1","",""
"466.1816","2.90E+1","548.2684","2.40E+1","",""
"466.211","2.30E+1","550.2841","2.58E+1","",""
"466.2535","5.00E+1","550.3212","5.70E+1","",""
"467.766","3.40E+1","551.3411","6.20E+1","",""
"468.2365","2.10E+1","552.3167","2.50E+1","",""
"468.2753","4.50E+1","555.3312","6.90E+1","",""
"468.7292","2.10E+1","556.1775","2.20E+1","",""
"469.2658","3.40E+1","558.3507","2.50E+1","",""
"469.6756","3.40E+1","559.2361","2.90E+1","",""
"470.1354","3.40E+1","559.2625","2.00E+1","",""
"470.3229","2.30E+1","560.2574","2.00E+1","",""
"470.6624","3.80E+1","561.2734","2.10E+1","",""
"470.8252","2.60E+1","561.3096","2.00E+1","",""
"471.1592","3.20E+1","562.6718","4.90E+1","",""
"471.2946","2.30E+1","562.7921","3.20E+1","",""
"472.212","2.30E+1","563.3492","4.80E+1","",""
"472.7463","2.05E+2","566.1154","2.30E+1","",""
"473.2231","7.78E+1","566.383","3.20E+1","",""
"473.2436","5.82E+1","567.4612","2.60E+1","",""
"473.2613","6.29E+1","569.2762","2.10E+1","",""
"473.296","2.50E+1","571.2955","2.10E+1","",""
"473.3368","3.30E+1","574.277","2.00E+1","",""
"473.7731","3.00E+1","575.2467","2.40E+1","",""
"473.8617","2.10E+1","575.3632","2.80E+1","",""
"474.2579","2.10E+1","576.2858","2.20E+1","",""
"474.2767","2.60E+1","577.3048","4.10E+1","",""
"474.323","2.40E+1","578.2579","2.30E+1","",""
"475.6606","2.30E+1","579.3511","2.20E+1","",""
"476.2923","2.60E+1","579.776","4.70E+1","",""
"476.7279","2.30E+1","580.2385","2.50E+1","",""
"476.8127","2.10E+1","580.8633","3.90E+1","",""
"477.1804","2.90E+1","584.2639","2.50E+1","",""
"477.2036","2.20E+1","584.2955","2.80E+1","",""
"477.3048","4.40E+1","585.2479","2.40E+1","",""
"477.6611","2.50E+1","586.2188","2.60E+1","",""
"477.7198","7.23E+1","588.4115","2.10E+1","",""
"477.742","5.36E+1","589.3955","3.60E+1","",""
"477.7564","6.00E+1","594.3875","2.10E+1","",""
"478.1075","2.60E+1","595.2756","4.20E+1","",""
"478.2298","1.46E+2","596.3586","2.80E+1","",""
"478.6322","8.80E+1","596.4036","2.09E+1","",""
"478.7312","1.31E+2","596.4393","4.61E+1","",""
"478.7574","2.12E+1","597.4343","2.20E+1","",""
"478.8104","2.80E+1","599.4038","2.10E+1","",""
"479.2277","2.60E+1","602.2776","2.20E+1","",""
"480.7027","5.30E+1","605.3745","2.10E+1","",""
"481.2519","4.90E+1","606.342","5.20E+1","",""
"481.7617","2.50E+1","608.3506","1.06E+2","",""
"482.7834","6.20E+1","609.2739","1.08E+2","",""
"483.2714","3.14E+1","611.4002","2.00E+1","",""
"483.3019","3.30E+1","612.3286","2.20E+1","",""
"484.7322","3.60E+1","612.3995","2.10E+1","",""
"485.2625","2.20E+1","613.3203","2.20E+1","",""
"485.3458","3.70E+1","614.304","6.50E+1","",""
"486.2372","2.70E+1","619.1465","2.80E+1","",""
"486.7447","1.44E+3","619.2902","4.10E+1","",""
"487.1853","3.10E+1","619.3427","3.20E+1","",""
"487.2389","7.99E+2","620.2906","1.25E+2","",""
"487.6525","2.50E+1","620.3276","3.02E+1","",""
"487.7222","2.60E+1","620.3925","4.50E+1","",""
"487.7607","7.60E+1","621.2571","6.00E+1","",""
"488.1729","2.30E+1","622.2338","2.40E+1","",""
"488.2487","7.60E+1","626.3465","2.30E+1","",""
"488.3101","1.10E+2","626.4263","5.50E+1","",""
"488.7414","2.10E+1","628.4305","2.30E+1","",""
"489.268","1.28E+2","630.294","2.20E+1","",""
"489.3141","7.70E+1","634.3362","4.70E+1","",""
"489.803","3.30E+1","634.4048","2.20E+1","",""
"490.2186","2.50E+1","635.2968","2.10E+1","",""
"490.2484","2.02E+1","635.3421","2.20E+1","",""
"491.296","2.20E+1","636.3997","5.20E+1","",""
"491.9122","2.80E+1","637.3558","4.40E+1","",""
"492.2534","2.80E+1","637.4045","5.30E+1","",""
"492.3022","5.90E+1","639.2134","2.20E+1","",""
"493.1992","2.90E+1","640.3091","2.20E+1","",""
"493.7525","2.20E+1","642.4058","2.20E+1","",""
"494.2671","4.46E+1","646.3945","2.10E+1","",""
"494.2941","6.77E+1","652.2491","2.40E+1","",""
"494.6783","2.50E+1","654.4113","2.40E+1","",""
"494.7486","2.30E+1","655.4308","3.10E+1","",""
"495.1856","2.10E+1","664.4102","2.50E+1","",""
"495.2919","4.20E+1","665.3218","2.30E+1","",""
"495.6775","4.70E+1","672.7984","2.30E+1","",""
"496.1016","2.10E+1","679.4598","2.70E+1","",""
"496.2337","3.30E+1","685.6584","2.40E+1","",""
"496.2562","6.07E+1","699.2855","2.30E+1","",""
"496.3089","2.00E+1","721.3377","4.60E+1","",""
"496.7511","1.56E+2","727.346","2.70E+1","",""
"497.2549","2.20E+1","736.4871","2.40E+1","",""
"497.3305","2.10E+1","738.3383","5.10E+1","",""
"497.5416","2.10E+1","748.416","2.00E+1","",""
"497.7401","2.10E+1","751.4168","2.10E+1","",""
"497.8062","2.20E+1","776.4295","2.40E+1","",""
"498.1949","2.30E+1","799.459","2.40E+1","",""
"498.2414","3.20E+1","805.4804","2.60E+1","",""
"498.2862","6.25E+1","880.7839","2.20E+1","",""
"498.3082","2.56E+1","913.6255","2.20E+1","",""
"498.3411","2.50E+1","970.5198","2.20E+1","",""
"498.3889","2.60E+1","1078.0811","2.00E+1","",""
"499.5758","2.60E+1","1170.6438","2.20E+1","",""
"500.7931","3.90E+1","","","",""
"501.641","2.20E+1","","","",""
"502.2028","2.20E+1","","","",""
"502.3244","2.90E+1","","","",""
"502.7588","2.10E+1","","","",""
"503.2085","2.10E+1","","","",""
"503.3047","2.10E+1","","","",""
"503.7952","3.60E+1","","","",""
"504.2038","5.90E+1","","","",""
"504.6848","2.60E+1","","","",""
"504.781","4.70E+1","","","",""
"505.2613","1.08E+2","","","",""
"505.7663","2.10E+1","","","",""
"506.185","2.10E+1","","","",""
"506.2555","7.70E+1","","","",""
"506.3084","1.34E+2","","","",""
"507.288","6.00E+1","","","",""
"508.1886","3.20E+1","","","",""
"508.256","6.00E+1","","","",""
"508.2807","2.70E+1","","","",""
"508.6922","2.00E+1","","","",""
"508.8031","2.80E+1","","","",""
"509.2624","2.20E+1","","","",""
"509.7565","2.10E+1","","","",""
"511.1978","2.10E+1","","","",""
"511.7606","3.00E+1","","","",""
"512.221","2.20E+1","","","",""
"512.2622","2.30E+1","","","",""
"512.7126","2.00E+1","","","",""
"512.754","3.20E+1","","","",""
"512.8448","2.50E+1","","","",""
"513.2155","2.50E+1","","","",""
"513.2412","2.20E+1","","","",""
"513.3244","2.60E+1","","","",""
"513.3521","2.00E+1","","","",""
"514.3583","2.50E+1","","","",""
"514.7947","3.30E+1","","","",""
"515.214","3.10E+1","","","",""
"515.3114","3.50E+1","","","",""
"515.7982","3.00E+1","","","",""
"516.2676","2.10E+1","","","",""
"516.7994","2.40E+1","","","",""
"517.3075","2.20E+1","","","",""
"518.1288","2.00E+1","","","",""
"518.2247","2.40E+1","","","",""
"518.7141","2.20E+1","","","",""
"519.2195","2.26E+1","","","",""
"519.2573","6.60E+1","","","",""
"519.2991","2.10E+1","","","",""
"520.2551","2.70E+1","","","",""
"520.7105","2.20E+1","","","",""
"520.9124","2.10E+1","","","",""
"521.2682","2.10E+1","","","",""
"521.3012","1.03E+2","","","",""
"522.1852","7.80E+1","","","",""
"522.2327","2.20E+1","","","",""
"522.2941","1.32E+2","","","",""
"523.2528","2.20E+1","","","",""
"524.2882","2.10E+1","","","",""
"524.3519","2.50E+1","","","",""
"525.3208","2.00E+1","","","",""
"526.1639","2.10E+1","","","",""
"526.2511","1.26E+1","","","",""
"526.2765","7.82E+1","","","",""
"526.3644","3.80E+1","","","",""
"528.337","2.40E+1","","","",""
"529.2934","8.90E+1","","","",""
"530.2476","2.80E+1","","","",""
"531.201","5.20E+1","","","",""
"531.2362","1.66E+1","","","",""
"532.2032","3.00E+1","","","",""
"532.273","2.00E+1","","","",""
"534.2762","1.94E+1","","","",""
"534.3074","3.00E+1","","","",""
"534.3725","3.90E+1","","","",""
"535.2886","2.68E+1","","","",""
"535.3328","1.58E+2","","","",""
"535.3796","2.40E+1","","","",""
"536.2357","2.50E+1","","","",""
"536.3369","6.59E+1","","","",""
"536.3616","3.20E+1","","","",""
"537.2702","5.50E+1","","","",""
"537.3134","5.70E+1","","","",""
"538.2377","1.18E+2","","","",""
"538.2704","4.61E+1","","","",""
"539.2462","5.40E+1","","","",""
"539.2731","3.10E+1","","","",""
"540.2477","2.30E+1","","","",""
"541.2776","2.20E+1","","","",""
"542.1666","2.50E+1","","","",""
"543.3168","5.10E+1","","","",""
"543.7544","3.20E+1","","","",""
"544.3088","4.20E+1","","","",""
"545.0009","3.00E+1","","","",""
"545.34","2.50E+1","","","",""
"548.2311","2.30E+1","","","",""
"548.3071","2.60E+1","","","",""
"549.2401","2.10E+1","","","",""
"549.2697","2.30E+1","","","",""
"549.3422","5.00E+1","","","",""
"550.2843","6.50E+1","","","",""
"550.3243","2.56E+1","","","",""
"551.1872","2.10E+1","","","",""
"551.3002","7.50E+1","","","",""
"552.1852","2.10E+1","","","",""
"552.248","2.50E+1","","","",""
"552.3758","2.40E+1","","","",""
"552.8182","2.60E+1","","","",""
"553.252","2.00E+1","","","",""
"553.309","9.50E+1","","","",""
"554.2202","2.30E+1","","","",""
"554.3186","2.20E+1","","","",""
"555.3156","5.10E+1","","","",""
"555.3647","1.02E+2","","","",""
"555.7034","2.00E+1","","","",""
"556.2823","3.60E+1","","","",""
"556.8211","2.40E+1","","","",""
"557.2582","4.40E+1","","","",""
"557.3401","6.76E+1","","","",""
"558.344","2.00E+1","","","",""
"558.3884","2.20E+1","","","",""
"559.0516","3.10E+1","","","",""
"559.3148","2.20E+1","","","",""
"560.3265","6.10E+1","","","",""
"561.3118","2.70E+1","","","",""
"561.3694","3.80E+1","","","",""
"563.3422","9.00E+1","","","",""
"564.0307","2.20E+1","","","",""
"564.3254","6.70E+1","","","",""
"565.3309","2.10E+1","","","",""
"565.3734","4.20E+1","","","",""
"566.314","3.20E+1","","","",""
"567.2374","3.30E+1","","","",""
"567.2778","4.90E+1","","","",""
"568.1752","2.40E+1","","","",""
"568.2146","2.90E+1","","","",""
"568.2808","2.20E+1","","","",""
"569.2096","4.40E+1","","","",""
"569.3408","6.40E+1","","","",""
"570.2475","7.80E+1","","","",""
"570.3179","2.80E+1","","","",""
"571.3342","3.30E+1","","","",""
"572.233","3.20E+1","","","",""
"572.3211","4.70E+1","","","",""
"572.364","4.80E+1","","","",""
"573.1201","2.40E+1","","","",""
"573.2422","2.10E+1","","","",""
"573.3094","4.40E+1","","","",""
"573.35","2.10E+1","","","",""
"573.5384","2.70E+1","","","",""
"574.1925","3.20E+1","","","",""
"575.2908","2.10E+1","","","",""
"576.2511","4.40E+1","","","",""
"577.2272","2.40E+1","","","",""
"577.2914","2.40E+1","","","",""
"578.3004","2.20E+1","","","",""
"582.3715","2.20E+1","","","",""
"583.3011","7.30E+1","","","",""
"584.3361","2.30E+1","","","",""
"585.7281","2.20E+1","","","",""
"586.0073","2.00E+1","","","",""
"586.2681","2.80E+1","","","",""
"587.3634","6.00E+1","","","",""
"588.1169","5.30E+1","","","",""
"589.3171","2.80E+1","","","",""
"591.2605","4.40E+1","","","",""
"591.3348","2.65E+2","","","",""
"591.399","2.10E+1","","","",""
"592.2899","5.68E+1","","","",""
"592.3489","2.00E+1","","","",""
"592.3704","3.00E+1","","","",""
"594.2031","2.80E+1","","","",""
"594.2764","3.30E+1","","","",""
"595.1217","2.40E+1","","","",""
"596.1983","8.70E+1","","","",""
"598.2473","2.30E+1","","","",""
"599.3171","2.90E+1","","","",""
"599.3435","4.10E+1","","","",""
"600.2519","2.50E+1","","","",""
"600.3365","2.20E+1","","","",""
"601.2974","2.10E+1","","","",""
"602.3773","5.00E+1","","","",""
"603.3037","2.10E+1","","","",""
"603.3484","2.50E+1","","","",""
"604.2347","2.20E+1","","","",""
"604.3016","2.00E+1","","","",""
"605.2996","1.23E+2","","","",""
"605.3435","4.30E+1","","","",""
"605.3899","2.70E+1","","","",""
"606.379","2.10E+1","","","",""
"607.1921","2.10E+1","","","",""
"607.749","2.50E+1","","","",""
"608.3365","2.00E+1","","","",""
"608.3615","2.80E+1","","","",""
"609.2308","2.50E+1","","","",""
"609.314","1.07E+2","","","",""
"609.3495","5.70E+1","","","",""
"609.3723","4.00E+1","","","",""
"610.2772","4.94E+1","","","",""
"610.3245","8.56E+1","","","",""
"610.3914","2.30E+1","","","",""
"611.3179","2.00E+1","","","",""
"611.7676","2.10E+1","","","",""
"613.2882","2.40E+1","","","",""
"618.3121","2.10E+1","","","",""
"618.3419","3.10E+1","","","",""
"618.4666","2.50E+1","","","",""
"620.3182","2.30E+1","","","",""
"620.397","2.10E+1","","","",""
"621.3408","2.70E+1","","","",""
"622.2546","2.80E+1","","","",""
"622.3818","2.30E+1","","","",""
"623.2703","2.50E+1","","","",""
"624.3531","4.00E+1","","","",""
"625.3719","2.60E+1","","","",""
"625.5157","2.50E+1","","","",""
"626.3091","3.80E+1","","","",""
"626.3638","3.00E+1","","","",""
"627.3661","3.80E+1","","","",""
"628.2769","2.40E+1","","","",""
"629.3837","6.30E+1","","","",""
"629.746","2.40E+1","","","",""
"632.3913","4.80E+1","","","",""
"633.3699","2.50E+1","","","",""
"634.3307","2.40E+1","","","",""
"635.3723","6.80E+1","","","",""
"635.4107","5.50E+1","","","",""
"636.2592","2.00E+1","","","",""
"636.3387","2.30E+1","","","",""
"636.4952","2.10E+1","","","",""
"637.4195","2.10E+1","","","",""
"639.0128","2.70E+1","","","",""
"639.3208","3.10E+1","","","",""
"643.3792","2.10E+1","","","",""
"645.3016","2.70E+1","","","",""
"645.3945","2.10E+1","","","",""
"647.7307","2.10E+1","","","",""
"649.2809","2.10E+1","","","",""
"650.4142","3.50E+1","","","",""
"653.3184","2.30E+1","","","",""
"654.3766","2.10E+1","","","",""
"658.2921","4.20E+1","","","",""
"661.3102","3.60E+1","","","",""
"662.3214","3.90E+1","","","",""
"663.4101","2.10E+1","","","",""
"664.2966","2.27E+1","","","",""
"664.3347","2.28E+1","","","",""
"666.7583","2.90E+1","","","",""
"668.3395","4.50E+1","","","",""
"668.4733","2.90E+1","","","",""
"669.3654","2.20E+1","","","",""
"680.3727","1.18E+2","","","",""
"689.0339","5.10E+1","","","",""
"689.3341","2.00E+1","","","",""
"689.9821","2.00E+1","","","",""
"693.4335","3.40E+1","","","",""
"698.202","2.20E+1","","","",""
"702.1655","2.10E+1","","","",""
"706.3691","2.40E+1","","","",""
"711.5411","2.10E+1","","","",""
"715.4686","4.00E+1","","","",""
"723.35","2.10E+1","","","",""
"726.5275","3.00E+1","","","",""
"748.3444","2.10E+1","","","",""
"758.3651","2.20E+1","","","",""
"768.2224","2.60E+1","","","",""
"776.3212","2.30E+1","","","",""
"777.3753","2.10E+1","","","",""
"787.617","8.30E+1","","","",""
"793.4032","2.10E+1","","","",""
"808.6159","2.00E+1","","","",""
"825.0457","2.40E+1","","","",""
"827.3421","2.00E+1","","","",""
"839.8791","2.20E+1","","","",""
"843.5179","2.20E+1","","","",""
"877.0472","3.60E+1","","","",""
"901.0784","2.10E+1","","","",""
"903.5491","2.50E+1","","","",""
"925.3157","2.00E+1","","","",""
"928.6551","3.60E+1","","","",""
"1070.1012","2.50E+1","","","",""
"1129.1155","3.60E+1","","","",""
"1140.9353","7.60E+1","","","",""
