"mz_10eV","10eV","mz_20eV","20eV","mz_40eV","40eV"
"251.5683","3.80E+1","195.8468","2.10E+1","95.0706","6.00E+0"
"251.6159","2.30E+1","196.0645","5.30E+1","95.0726","0.00E+0"
"252.5786","3.20E+1","196.0957","4.76E+2","95.0746","0.00E+0"
"252.9824","2.40E+1","196.1397","3.69E+2","95.0766","1.50E+1"
"253.1199","2.10E+1","196.159","1.08E+2","95.0786","6.00E+0"
"253.1777","2.40E+1","196.62","3.50E+1","95.0806","0.00E+0"
"253.6612","2.40E+1","196.9466","2.50E+1","95.5779","0.00E+0"
"253.9515","2.50E+1","197.0652","2.20E+1","95.5799","1.30E+1"
"254.1087","2.10E+1","197.0863","2.84E+1","95.5819","7.00E+0"
"254.154","4.50E+1","197.1013","1.97E+2","95.5839","0.00E+0"
"254.1759","2.21E+1","197.1264","3.70E+1","95.8021","0.00E+0"
"255.134","2.20E+1","197.1365","5.90E+1","95.8041","7.00E+0"
"255.1683","6.10E+1","197.1666","2.30E+1","95.8061","2.60E+1"
"256.163","2.10E+1","198.0963","2.22E+2","95.8081","1.20E+1"
"256.1826","2.10E+1","198.1084","8.74E+1","95.8101","0.00E+0"
"256.4311","3.30E+1","198.1195","7.33E+1","96.0365","0.00E+0"
"256.5062","3.90E+1","198.1361","2.40E+1","96.0385","1.90E+1"
"256.534","3.40E+1","198.1644","3.40E+1","96.0405","1.80E+1"
"257.0349","3.60E+1","198.577","2.50E+1","96.0425","4.00E+0"
"257.156","4.20E+1","199.0513","4.30E+1","96.0445","0.00E+0"
"258.037","2.40E+1","199.0842","6.10E+1","96.0465","0.00E+0"
"258.0707","2.70E+1","199.1183","2.27E+1","96.0485","6.00E+0"
"258.1116","2.00E+1","199.1442","1.98E+2","96.0505","1.20E+1"
"258.1473","2.10E+1","199.1751","4.60E+1","96.0525","5.00E+0"
"258.8322","4.20E+1","199.5902","2.00E+1","96.0545","0.00E+0"
"259.0621","6.10E+1","200.0639","3.50E+1","96.0726","0.00E+0"
"259.6497","2.10E+1","200.0918","8.60E+1","96.0746","5.00E+0"
"259.7139","2.50E+1","200.1178","1.15E+2","96.0766","1.50E+1"
"259.7941","2.20E+1","200.1457","4.25E+1","96.0786","7.00E+0"
"260.1801","2.00E+1","200.1717","2.20E+1","96.0806","0.00E+0"
"260.3103","2.70E+1","201.0038","5.70E+1","96.0826","1.00E+1"
"260.5714","3.10E+1","201.0314","9.80E+1","96.0846","3.30E+1"
"260.6296","4.40E+1","201.0647","4.80E+1","96.0866","2.00E+1"
"260.847","2.00E+1","201.0886","7.90E+1","96.0886","2.00E+0"
"261.1157","1.18E+2","201.1256","2.08E+2","96.0906","0.00E+0"
"261.1584","4.38E+3","202.0651","2.29E+1","97.0233","0.00E+0"
"261.2256","2.90E+1","202.0731","2.01E+1","97.0253","1.00E+0"
"261.5714","2.40E+1","202.0844","2.30E+1","97.0274","3.40E+1"
"261.6653","5.30E+1","202.1201","1.36E+2","97.0294","5.50E+1"
"262.0386","2.30E+1","202.4808","2.10E+1","97.0314","2.30E+1"
