"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"456.2879","4.87E+1","216.3773","2.80E+1","141.0655","7.60E+1"
"457.2518","1.42E+2","217.1116","7.70E+1","141.1057","3.80E+2"
"457.2915","5.62E+1","217.1424","4.10E+2","141.1275","3.40E+1"
"458.2715","1.03E+2","218.1529","2.20E+1","141.1507","7.81E+1"
"459.2124","1.91E+1","219.139","2.50E+1","141.2251","2.30E+1"
"459.2363","5.22E+1","220.1352","2.50E+1","141.4095","5.30E+1"
"459.7939","5.90E+1","220.8277","2.40E+1","141.7479","2.10E+1"
"460.4266","2.60E+1","221.0706","2.10E+1","142.02","2.70E+1"
"462.3953","3.10E+1","221.1241","4.30E+1","142.0515","2.60E+1"
"462.5769","2.00E+1","221.2154","2.40E+1","142.0846","5.40E+1"
"463.517","2.10E+1","221.2918","4.20E+1","142.107","1.07E+2"
"463.6055","2.20E+1","223.0493","3.00E+1","143.042","2.20E+1"
"466.2696","4.40E+1","223.1517","2.70E+1","143.0621","2.20E+1"
"466.7195","2.50E+1","224.1169","2.40E+1","143.0868","8.73E+1"
"467.1179","2.00E+1","224.1756","8.00E+1","143.1147","1.46E+2"
"467.7094","2.40E+1","225.0289","2.10E+1","144.0786","1.25E+2"
"468.4124","2.00E+1","225.1305","2.00E+1","144.9538","2.30E+1"
"468.6903","7.70E+1","225.1592","2.20E+1","145.056","2.50E+1"
"469.1215","2.20E+1","226.0402","2.10E+1","145.0991","8.99E+1"
"469.1611","2.60E+1","226.1021","4.10E+1","145.1143","1.96E+1"
"470.0248","3.30E+1","226.1367","7.70E+1","146.0099","3.00E+1"
"471.4375","2.00E+1","226.2609","2.30E+1","146.1336","1.26E+2"
"472.2271","2.80E+1","227.1258","2.20E+1","147.0448","1.73E+2"
"473.4013","5.30E+1","227.1645","2.20E+1","147.0758","4.17E+2"
"474.2264","2.10E+1","228.0688","2.10E+1","147.1131","7.50E+1"
"474.3146","2.20E+1","228.1028","2.60E+1","147.4071","3.20E+1"
"475.2971","2.60E+1","228.1337","9.70E+1","148.0502","5.27E+1"
"475.4594","3.20E+1","228.1591","1.91E+1","148.0807","1.51E+2"
"476.1847","9.40E+1","228.4752","2.00E+1","149.0309","4.40E+1"
"476.8502","2.20E+1","229.1121","2.08E+1","149.0601","7.07E+1"
"477.7846","2.80E+1","229.1463","7.64E+2","149.0686","4.90E+1"
"478.1414","2.50E+1","229.1675","2.80E+2","149.0791","3.88E+1"
"479.1175","4.50E+1","229.284","2.70E+1","149.0831","1.74E+1"
"483.1886","2.10E+1","229.925","2.20E+1","149.1049","2.30E+1"
"484.1273","2.20E+1","230.1235","2.50E+1","150.0324","2.10E+1"
"484.7991","2.10E+1","230.1543","3.20E+1","150.0523","2.70E+1"
"485.0515","2.50E+1","230.5103","2.10E+1","150.1091","8.20E+1"
"485.2767","2.10E+1","231.9783","3.00E+1","151.0203","2.01E+1"
"487.7649","3.00E+1","232.1296","6.60E+1","151.0394","2.94E+2"
"488.1749","3.00E+1","233.1121","2.23E+2","151.0547","8.51E+1"
"489.7297","2.10E+1","235.0833","2.70E+1","151.0803","3.62E+1"
"490.566","3.30E+1","235.1347","2.30E+1","151.0901","1.47E+2"
"490.727","6.40E+1","236.0402","3.10E+1","151.1171","6.00E+1"
"493.5464","2.70E+1","236.1044","2.10E+1","152.0552","2.10E+1"
"494.1432","7.20E+1","236.1326","6.61E+1","152.0721","3.10E+1"
"494.1993","2.10E+1","236.1461","2.62E+1","152.0865","7.40E+1"
"494.3937","2.90E+1","236.8683","2.00E+1","152.1117","2.00E+1"
"494.5661","2.60E+1","237.1232","2.40E+1","152.1422","3.03E+2"
"495.1261","2.10E+1","237.202","3.30E+1","153.0004","2.80E+1"
"495.1664","3.10E+1","238.1216","4.50E+1","153.0681","1.58E+2"
"496.3052","3.50E+1","238.1626","2.10E+1","153.0992","6.49E+2"
"496.3384","5.40E+1","239.112","2.80E+1","153.1441","1.13E+2"
"496.4165","9.90E+1","240.0891","2.46E+1","153.1758","3.20E+1"
"496.6403","2.10E+1","240.0987","2.72E+1","154.0446","3.20E+1"
"497.3538","2.90E+1","240.1076","2.30E+1","154.058","2.30E+1"
"497.4024","2.10E+1","240.1395","4.70E+1","154.0854","2.10E+1"
"498.138","4.70E+1","240.1624","2.30E+1","154.1074","1.08E+2"
"498.3144","3.20E+1","241.1615","7.50E+1","154.125","5.87E+1"
"499.5545","2.60E+1","242.1477","2.30E+1","154.1447","6.80E+1"
"500.0974","2.10E+1","242.1903","1.35E+2","154.1617","2.40E+1"
"500.2372","2.30E+1","243.1277","2.10E+1","154.9681","2.50E+1"
"500.8415","5.20E+1","243.15","2.40E+1","154.984","8.50E+1"
