"Low","low","Med","med","High","high"
"340.09524536133","5","317.04165649414","12","287.0823059082","32"
"349.08743286133","5","318.05508422852","12","392.13781738281","32"
"350.14697265625","5","324.08856201172","12","539.07885742188","32"
"355.09088134766","5","329.09790039062","12","163.03295898438","33"
"362.0947265625","5","331.06771850586","12","241.01341247559","33"
"375.14971923828","5","335.04748535156","12","283.06878662109","33"
"392.14999389648","5","350.17761230469","12","287.05804443359","33"
"393.11471557617","5","353.01614379883","12","357.0634765625","33"
"393.13500976562","5","354.12399291992","12","493.05026245117","33"
"398.11538696289","5","355.09475708008","12","579.271484375","33"
"405.05578613281","5","363.14651489258","12","120.0708694458","34"
"406.05688476562","5","375.06652832031","12","120.08656311035","34"
"413.19891357422","5","389.10949707031","12","151.02017211914","34"
"418.07431030273","5","390.07049560547","12","237.04417419434","34"
"427.08190917969","5","393.06201171875","12","245.05722045898","34"
"429.07543945312","5","397.07522583008","12","271.06637573242","34"
"455.16500854492","5","399.06292724609","12","309.02124023438","34"
"463.10330200195","5","405.03106689453","12","404.05181884766","34"
"463.11209106445","5","409.16271972656","12","163.04341125488","35"
"469.24713134766","5","409.2165222168","12","229.0559387207","35"
"475.10592651367","5","413.11572265625","12","265.13104248047","35"
"476.08740234375","5","423.11715698242","12","362.0986328125","35"
"484.11077880859","5","430.17788696289","12","451.04998779297","35"
"513.82818603516","5","430.18212890625","12","292.13018798828","36"
"551.0185546875","5","434.05187988281","12","433.08920288086","36"
"588.99176025391","5","435.06683349609","12","123.04348754883","37"
"715.42419433594","5","442.09710693359","12","181.06381225586","37"
"844.16711425781","5","447.20452880859","12","186.09162902832","37"
"86.095756530762","6","469.24270629883","12","197.1170501709","37"
"103.06283569336","6","475.20404052734","12","198.06024169922","37"
"106.04772186279","6","491.07174682617","12","218.06979370117","37"
"109.02394104004","6","508.28329467773","12","290.08486938477","37"
"123.03214263916","6","513.82354736328","12","401.06378173828","37"
"139.09042358398","6","528.09704589844","12","207.11804199219","38"
"140.06440734863","6","557.24987792969","12","257.00341796875","38"
"144.89666748047","6","586.12066650391","12","339.08493041992","38"
"162.02886962891","6","616.32983398438","12","342.14306640625","38"
"164.07157897949","6","716.35467529297","12","355.12557983398","38"
"173.12054443359","6","809.03869628906","12","147.04444885254","39"
"173.12593078613","6","84.061698913574","13","257.08541870117","39"
"177.11074829102","6","124.04851531982","13","508.27868652344","39"
"183.06777954102","6","126.97744750977","13","151.04028320312","40"
"183.15083312988","6","156.12316894531","13","259.05722045898","40"
"186.08325195312","6","157.05754089355","13","117.03941345215","41"
"186.09999084473","6","169.0534362793","13","117.06597137451","41"
"190.03314208984","6","169.11195373535","13","271.06301879883","41"
"192.0378112793","6","177.04541015625","13","287.04418945312","41"
"199.04608154297","6","181.0885925293","13","165.0583190918","42"
"201.07440185547","6","203.04304504395","13","293.10302734375","42"
"202.99932861328","6","205.00663757324","13","418.06594848633","42"
"203.01972961426","6","205.05058288574","13","136.07189941406","43"
"203.060546875","6","205.10038757324","13","257.00668334961","43"
"204.03535461426","6","206.04483032227","13","296.11920166016","43"
"211.9655456543","6","207.12391662598","13","299.05529785156","43"
"225.20217895508","6","208.94148254395","13","405.07223510742","43"
"226.12409973145","6","209.9747467041","13","449.03631591797","43"
"227.09104919434","6","217.00772094727","13","128.06550598145","44"
"229.01258850098","6","218.1423034668","13","180.04675292969","44"
"242.1771697998","6","218.94976806641","13","390.07455444336","44"
"243.14274597168","6","219.07691955566","13","393.00927734375","44"
"248.98941040039","6","224.11367797852","13","183.14529418945","45"
"257.08868408203","6","228.14041137695","13","193.04266357422","45"
"269.03588867188","6","229.03115844727","13","200.14143371582","45"
"269.04260253906","6","239.1432800293","13","218.07281494141","45"
"269.05603027344","6","241.01658630371","13","255.17669677734","45"
"270.05017089844","6","241.05151367188","13","257.05590820312","45"
"270.130859375","6","242.06257629395","13","287.04071044922","45"
"283.05157470703","6","242.11032104492","13","299.04470825195","45"
"286.12646484375","6","261.18530273438","13","377.06991577148","45"
"303.14459228516","6","267.01971435547","13","257.03622436523","46"
"305.06741333008","6","267.06985473633","13","201.06280517578","47"
"307.06802368164","6","268.07040405273","13","245.05403137207","47"
"311.04196166992","6","271.09671020508","13","287.05456542969","47"
"311.99154663086","6","283.0481262207","13","405.06402587891","47"
"313.06927490234","6","283.07223510742","13","406.06512451172","47"
"318.17181396484","6","285.13073730469","13","433.0849609375","47"
"320.03186035156","6","301.12133789062","13","433.11474609375","47"
"325.1279296875","6","308.07260131836","13","132.09478759766","48"
"326.98965454102","6","309.04281616211","13","207.12097167969","48"
"355.09860229492","6","311.04916381836","13","455.15628051758","48"
"357.20263671875","6","311.06359863281","13","194.11570739746","50"
"358.17376708984","6","319.45391845703","13","256.03033447266","51"
"362.04800415039","6","324.04067993164","13","332.97250366211","51"
"375.06256103516","6","326.1135559082","13","139.03494262695","52"
"382.03176879883","6","326.98596191406","13","163.0355682373","52"
"383","6","330.13040161133","13","243.1236114502","52"
"383.04403686523","6","331.07144165039","13","249.76472473145","52"
"389.08932495117","6","334.4635925293","13","433.09771728516","52"
"404.06002807617","6","342.98361206055","13","136.07427978516","53"
"404.20809936523","6","342.98739624023","13","263.16607666016","53"
"433.10198974609","6","345.07431030273","13","447.06176757812","53"
"445.06997680664","6","350.0895690918","13","447.06610107422","53"
"446.05020141602","6","352.96234130859","13","377.07388305664","54"
"456.02520751953","6","369.13159179688","13","123.045753479","55"
"464.3147277832","6","371.0954284668","13","135.0453338623","56"
"469.23828125","6","372.0852355957","13","185.16627502441","56"
"498.21936035156","6","375.15368652344","13","257.03948974609","56"
"498.24676513672","6","376.06555175781","13","320.11972045898","56"
"505.10137939453","6","392.1337890625","13","357.05960083008","57"
"507.07104492188","6","402.19528198242","13","368.14572143555","58"
"539.08837890625","6","404.03948974609","13","120.07534790039","59"
"844.36920166016","6","405.02694702148","13","309.03201293945","60"
"121.08846282959","7","418.03665161133","13","340.09899902344","60"
"122.97769165039","7","418.04086303711","13","239.14012145996","61"
"129.11172485352","7","419.07879638672","13","301.11776733398","61"
"136.08143615723","7","422.0364074707","13","201.05990600586","63"
"139.02528381348","7","432.15737915039","13","257.0329284668","63"
"139.03012084961","7","437.24996948242","13","405.06814575195","63"
"152.0425567627","7","438.16159057617","13","139.03735351562","64"
"159.04554748535","7","442.09280395508","13","257.02966308594","64"
"161.08500671387","7","446.97528076172","13","433.08068847656","64"
"169.09332275391","7","512.00744628906","13","339.08117675781","65"
"169.11460876465","7","528.10174560547","13","480.15347290039","66"
"183.10653686523","7","585.12561035156","13","243.12680053711","68"
"185.0521697998","7","844.1611328125","13","309.03561401367","71"
"199.19041442871","7","129.10939025879","14","258.06707763672","73"
"202.07643127441","7","133.03221130371","14","120.07311248779","76"
"203.04597473145","7","137.01850891113","14","257.0263671875","77"
"207.07388305664","7","137.02569580078","14","257.04278564453","77"
"213.07493591309","7","159.04296875","14","120.07759094238","78"
"227.16813659668","7","171.14517211914","14","120.08432006836","81"
"229.07141113281","7","173.12322998047","14","163.04078674316","82"
"242.05940246582","7","183.14251708984","14","163.03817749023","94"
"242.08804321289","7","184.97148132324","14","433.0934753418","95"
"242.11351013184","7","186.09719848633","14","257.04605102539","111"
"245.04441833496","7","189.0502166748","14","120.07983398438","127"
"247.07888793945","7","198.06311035156","14","120.08207702637","182"
"","","199.0489654541","14","",""
"","","211.96852111816","14","",""
"","","213.0958404541","14","",""
"","","214.06747436523","14","",""
"","","214.07048034668","14","",""
"","","231.07591247559","14","",""
"","","240.13131713867","14","",""
"","","242.08485412598","14","",""
"","","245.02520751953","14","",""
"","","247.03709411621","14","",""
"","","247.04995727539","14","",""
"","","250.09136962891","14","",""
"","","258.04736328125","14","",""
"","","259.15600585938","14","",""
"","","261.10266113281","14","",""
"","","261.9296875","14","",""
"","","283.03436279297","14","",""
"","","283.06192016602","14","",""
"","","283.0791015625","14","",""
"","","293.05047607422","14","",""
"","","293.05749511719","14","",""
"","","294.04940795898","14","",""
"","","299.04824829102","14","",""
"","","299.07299804688","14","",""
"","","310.73175048828","14","",""
"","","311.04556274414","14","",""
"","","311.05279541016","14","",""
"","","312.11804199219","14","",""
"","","318.05871582031","14","",""
"","","322.06619262695","14","",""
"","","324.96932983398","14","",""
"","","326.10983276367","14","",""
"","","329.04965209961","14","",""
"","","335.13735961914","14","",""
"","","335.95803833008","14","",""
"","","349.06069946289","14","",""
"","","349.06451416016","14","",""
"","","350.15081787109","14","",""
"","","351.00881958008","14","",""
"","","353.00845336914","14","",""
"","","359.99572753906","14","",""
"","","359.99960327148","14","",""
"","","377.06594848633","14","",""
"","","382.03576660156","14","",""
"","","393.11065673828","14","",""
"","","393.13095092773","14","",""
"","","398.11129760742","14","",""
"","","402.01889038086","14","",""
"","","404.20397949219","14","",""
"","","411.06427001953","14","",""
"","","423.12979125977","14","",""
"","","424.19509887695","14","",""
"","","438.15731811523","14","",""
"","","446.05453491211","14","",""
"","","449.03198242188","14","",""
